"shot_id","GAME_ID","MATCHUP","LOCATION","W","FINAL_MARGIN","SHOT_NUMBER","PERIOD","GAME_CLOCK","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","SHOT_DIST(ft)","PTS_TYPE","CLOSEST_DEFENDER","CLOSEST_DEFENDER_PLAYER_ID","CLOSE_DEF_DIST(ft)","FGM","PTS","player_name","player_id"
"115271","21400223","NOV 28, 2014 - CHI @ BOS","A","W","7","8","4","11:00","20.7","4","4","23.9","3","Pressey, Phil","203515","2.8","0","0","aaron brooks","201166"
"115421","21400862","FEB 27, 2015 - CHI vs. MIN","H","W","7","5","2","0:02","0","0","0.1","2.3","2","Budinger, Chase","201978","1","0","0","joakim noah","201149"
"115558","21400482","JAN 01, 2015 - CHI vs. DEN","H","W","5","6","4","1:04","7.4","3","2.9","6.3","2","Faried, Kenneth","202702","3.2","0","0","joakim noah","201149"
"115890","21400115","NOV 12, 2014 - POR @ DEN","A","W","17","7","4","1:35","0","20","16.3","23.3","3","Nurkic, Jusuf","203994","5.8","0","0","cj mccollum","203468"
"116003","21400771","FEB 08, 2015 - POR @ HOU","A","W","11","8","4","9:37","16.4","1","1.9","24.7","3","Terry, Jason","1891","4.9","0","0","wesley matthews","202083"
"116248","21400473","DEC 30, 2014 - POR vs. TOR","H","W","5","7","3","11:04","13.9","1","1.6","22.5","2","Johnson, James","201949","10.3","0","0","wesley matthews","202083"
"116307","21400424","DEC 23, 2014 - POR @ OKC","A","W","4","13","4","2:23","17.4","0","1","24.7","3","Ibaka, Serge","201586","7.2","0","0","wesley matthews","202083"
"116882","21400107","NOV 11, 2014 - POR vs. CHA","H","W","2","5","4","0:19","8.3","0","0.7","22.8","3","Kidd-Gilchrist, Michael","203077","4.9","0","0","steve blake","2581"
"117343","21400517","JAN 05, 2015 - POR vs. LAL","H","W","4","4","1","3:45","23.2","0","-0.4","21.9","2","Sacre, Robert","203135","5.2","0","0","lamarcus aldridge","200746"
"117519","21400342","DEC 13, 2014 - POR @ IND","A","W","10","2","1","8:03","10.1","2","4.4","5.6","2","Hibbert, Roy","201579","1.7","0","0","lamarcus aldridge","200746"
"117523","21400342","DEC 13, 2014 - POR @ IND","A","W","10","6","1","4:36","12.7","0","1","20.5","2","Hibbert, Roy","201579","11.2","0","0","lamarcus aldridge","200746"
"117746","21400194","NOV 23, 2014 - POR @ BOS","A","W","6","3","1","7:46","16.3","0","0.8","19.2","2","Green, Jeff","201145","6.1","0","0","lamarcus aldridge","200746"
"117819","21400107","NOV 11, 2014 - POR vs. CHA","H","W","2","13","3","10:36","16.3","0","0.8","21.7","2","Williams, Marvin","101107","7.5","0","0","lamarcus aldridge","200746"
"118910","21400537","JAN 08, 2015 - POR vs. MIA","H","W","16","6","2","7:21","15.3","8","7.8","4","2","Whiteside, Hassan","202355","2.7","0","0","damian lillard","203081"
"119317","21400194","NOV 23, 2014 - POR @ BOS","A","W","6","7","2","2:36","18.7","6","4.7","22.5","2","Bass, Brandon","101138","4.3","0","0","damian lillard","203081"
"120361","21400483","JAN 01, 2015 - MIN vs. SAC","H","L","-3","2","1","7:51","11.8","4","2.8","15.8","2","McLemore, Ben","203463","4.5","0","0","andrew wiggins","203952"
"120589","21400234","NOV 28, 2014 - MIN @ LAL","A","W","1","2","1","6:58","14.6","3","2.6","10.2","2","Bryant, Kobe","977","0.4","0","0","andrew wiggins","203952"
"120657","21400137","NOV 15, 2014 - MIN @ DAL","A","L","-14","1","1","9:42","13.8","0","2.8","20.3","2","Parsons, Chandler","202718","4.2","0","0","andrew wiggins","203952"
"120826","21400672","JAN 26, 2015 - MIN @ OKC","A","L","-8","7","3","1:43","7.6","1","4.8","16.4","2","Ibaka, Serge","201586","3.9","0","0","gorgui dieng","203476"
"120926","21400498","JAN 03, 2015 - MIN vs. UTA","H","L","-12","5","3","7:12","5.8","0","4","3.2","2","Gobert, Rudy","203497","2.6","0","0","gorgui dieng","203476"
"121065","21400189","NOV 22, 2014 - MIN vs. SAC","H","L","-12","1","1","11:19","12","1","1.7","9.4","2","Cousins, DeMarcus","202326","4.2","0","0","gorgui dieng","203476"
"121217","21400827","FEB 22, 2015 - CHA @ DAL","A","L","-11","6","2","5:58","18.7","0","0.9","24.7","3","Ellis, Monta","101145","4.4","0","0","mo williams","2590"
"121543","21400270","DEC 03, 2014 - MIN vs. PHI","H","L","-8","4","2","3:45","20.9","0","0.3","2.7","2","McDaniels, KJ","203909","4","0","0","mo williams","2590"
"121841","21400321","DEC 10, 2014 - MIN vs. POR","H","W","8","1","1","1:40","14.2","0","0.8","19.3","2","Aldridge, LaMarcus","200746","6.8","0","0","anthony bennett","203461"
"122230","21400291","DEC 06, 2014 - MIN @ SAS","A","L","-22","11","4","9:20","17","4","5.2","2.8","2","Baynes, Aron","203382","0.1","0","0","zach lavine","203897"
"122318","21400128","NOV 14, 2014 - MIN @ NOP","A","L","-48","3","2","8:40","23.2","1","1.7","3","2","Anderson, Ryan","201583","3.3","0","0","zach lavine","203897"
"122351","21400779","FEB 09, 2015 - MIN vs. ATL","H","L","-12","9","3","5:21","1.5","0","0.9","22.1","3","Carroll, DeMarre","201960","6.5","0","0","shabazz muhammad","203498"
"122571","21400305","DEC 08, 2014 - MIN vs. GSW","H","L","-16","1","1","4:21","10.1","3","3.1","4.7","2","Ezeli, Festus","203105","1.2","0","0","shabazz muhammad","203498"
"122648","21400218","NOV 26, 2014 - MIN vs. MIL","H","L","-17","5","3","6:00","20","1","1.8","7.9","2","Middleton, Khris","203114","2.2","0","0","shabazz muhammad","203498"
"122870","21400711","JAN 31, 2015 - MIN vs. CLE","H","L","-16","13","4","7:46","2.6","3","4.6","8.8","2","Love, Kevin","201567","0.5","0","0","thaddeus young","201152"
"122883","21400686","JAN 28, 2015 - MIN vs. BOS","H","W","12","3","1","6:02","10","0","0.8","21.9","2","Crowder, Jae","203109","5.6","0","0","thaddeus young","201152"
"122928","21400661","JAN 25, 2015 - MIN @ ATL","A","L","-12","17","4","2:24","10.3","1","2.3","6.3","2","Horford, Al","201143","2.7","0","0","thaddeus young","201152"
"122965","21400611","JAN 19, 2015 - MIN @ CHA","A","L","-25","5","2","11:11","4.2","0","0","0.5","2","Hairston, PJ","203798","1.8","0","0","thaddeus young","201152"
"122997","21400596","JAN 16, 2015 - MIN @ PHX","A","L","-11","5","1","1:43","10.2","2","4.5","2","2","Morris, Markieff","202693","1.5","0","0","thaddeus young","201152"
"123724","21400137","NOV 15, 2014 - MIN @ DAL","A","L","-14","1","1","2:17","9.3","0","0.7","24.6","3","Ellis, Monta","101145","9.6","0","0","robbie hummel","203133"
"123839","21400786","FEB 10, 2015 - BKN @ MEM","A","L","-9","4","1","2:03","6.6","0","0.4","9.8","2","Allen, Tony","2754","2.6","0","0","brook lopez","201572"
"123854","21400778","FEB 09, 2015 - BKN @ MIL","A","L","-6","5","3","3:55","13.8","0","1.4","9.5","2","Pachulia, Zaza","2585","3.2","0","0","brook lopez","201572"
"123916","21400720","FEB 02, 2015 - BKN vs. LAC","H","W","2","14","3","10:20","12.1","1","2.5","10.6","2","Jordan, DeAndre","201599","3.1","0","0","brook lopez","201572"
"124347","21400060","NOV 05, 2014 - BKN vs. MIN","H","L","-7","3","1","8:34","11.8","1","3.5","8.2","2","Pekovic, Nikola","201593","1","0","0","brook lopez","201572"
"124491","21400421","DEC 23, 2014 - BKN vs. DEN","H","W","6","4","3","6:11","7","2","5.2","5.2","2","Afflalo, Arron","201167","1.2","0","0","mirza teletovic","203141"
"124512","21400374","DEC 17, 2014 - BKN @ TOR","A","L","-16","7","2","1:24","16.8","0","0.8","25.4","3","Johnson, Amir","101161","3.8","0","0","mirza teletovic","203141"
"124519","21400364","DEC 16, 2014 - BKN vs. MIA","H","L","-4","4","3","3:05","11.4","0","0.7","25.2","3","Williams, Shawne","200761","5.1","0","0","mirza teletovic","203141"
"125140","21400734","FEB 04, 2015 - BKN @ TOR","A","W","16","6","3","8:17","14.2","0","0.7","8.9","2","DeRozan, DeMar","201942","2","0","0","kevin garnett","708"
"125493","21400699","JAN 30, 2015 - BKN vs. TOR","H","L","-5","4","2","7:01","14.6","1","1.6","9.2","2","Valanciunas, Jonas","202685","4.5","0","0","alan anderson","101187"
"125515","21400640","JAN 22, 2015 - BKN @ LAC","A","L","-39","7","3","2:42","14.7","1","1.4","24.2","3","Turkoglu, Hedo","2045","4.1","0","0","alan anderson","101187"
"125585","21400461","DEC 29, 2014 - BKN vs. SAC","H","W","8","2","1","0:03","0","3","3","20.4","2","Stauskas, Nik","203917","2.5","0","0","alan anderson","101187"
"125601","21400421","DEC 23, 2014 - BKN vs. DEN","H","W","6","3","3","1:28","16.9","0","1.1","24.2","3","Afflalo, Arron","201167","5.7","0","0","alan anderson","101187"
"125976","21400320","DEC 10, 2014 - BKN @ CHI","A","L","-25","4","1","1:33","6.9","0","0.8","18.9","2","Hinrich, Kirk","2550","3.9","0","0","deron williams","101114"
"126347","21400778","FEB 09, 2015 - BKN @ MIL","A","L","-6","12","4","10:01","8.5","0","0.9","25.6","3","Mayo, O.J.","201564","3.1","0","0","joe johnson","2207"
"126716","21400374","DEC 17, 2014 - BKN @ TOR","A","L","-16","9","2","4:03","18.8","0","0.9","26.3","3","Ross, Terrence","203082","5.9","0","0","joe johnson","2207"
"126723","21400374","DEC 17, 2014 - BKN @ TOR","A","L","-16","16","4","10:26","4","8","9.2","19","2","Hansbrough, Tyler","201946","3.2","0","0","joe johnson","2207"
"126910","21400116","NOV 12, 2014 - BKN @ PHX","A","L","-8","13","4","5:39","5.9","3","5.4","7.4","2","Dragic, Goran","201609","1.5","0","0","joe johnson","2207"
"126914","21400090","NOV 09, 2014 - BKN vs. ORL","H","W","8","1","1","8:03","10.3","5","3.2","13","2","Harris, Tobias","202699","3.5","0","0","joe johnson","2207"
"127001","21400006","OCT 29, 2014 - BKN @ BOS","A","L","-16","11","3","11:02","19.1","2","2.4","8.8","2","Rondo, Rajon","200765","1.9","0","0","joe johnson","2207"
"127592","21400699","JAN 30, 2015 - BKN vs. TOR","H","L","-5","9","1","0:02","0","1","1.3","33.1","3","Ross, Terrence","203082","5","0","0","jarrett jack","101127"
"127846","21400421","DEC 23, 2014 - BKN vs. DEN","H","W","6","4","1","0:12","5.5","18","18.8","7.2","2","Lawson, Ty","201951","1.6","0","0","jarrett jack","101127"
"127910","21400320","DEC 10, 2014 - BKN @ CHI","A","L","-25","1","1","0:01","0","1","1.2","39.2","3","Hinrich, Kirk","2550","2.6","0","0","jarrett jack","101127"
"718","21400652","JAN 24, 2015 - CHA vs. NYK","H","W","5","6","2","0:55","13.8","0","0.4","3.1","2","Stoudemire, Amar'e","2405","5.1","1","2","al jefferson","2744"
"1227","21400054","NOV 04, 2014 - CHA @ NOP","A","L","-9","9","2","2:29","7.2","0","0.6","5.6","2","Evans, Tyreke","201936","3.2","1","2","al jefferson","2744"
"1632","21400028","NOV 01, 2014 - CHA vs. MEM","H","L","-2","4","1","0:49","13.6","0","0.9","3.6","2","Randolph, Zach","2216","2.1","1","2","cody zeller","203469"
"2036","21400097","NOV 09, 2014 - CHA @ LAL","A","L","-15","9","4","3:30","14.4","1","2.6","4.1","2","Hill, Jordan","201941","2.9","1","2","gary neal","202390"
"2285","21400643","JAN 23, 2015 - CHA @ CLE","A","L","-39","3","1","6:37","11.9","2","3.4","6.4","2","Thompson, Tristan","202684","2.9","1","2","gerald henderson","201945"
"2684","21400625","JAN 21, 2015 - CHA vs. MIA","H","W","2","7","2","3:40","20.2","1","1.3","0.4","2","Bosh, Chris","2547","4","1","2","kemba walker","202689"
"2831","21400484","JAN 02, 2015 - CHA vs. CLE","H","L","-4","4","1","2:36","7.8","4","3.7","1.1","2","Haywood, Brendan","2217","2.6","1","2","kemba walker","202689"
"2943","21400409","DEC 22, 2014 - CHA vs. DEN","H","W","28","5","2","3:36","5.6","3","2.6","4.6","2","Mozgov, Timofey","202389","1.9","1","2","kemba walker","202689"
"3092","21400263","DEC 03, 2014 - CHA vs. CHI","H","L","-7","1","1","6:36","14.7","10","9.8","4.8","2","Rose, Derrick","201565","2.8","1","2","kemba walker","202689"
"3182","21400172","NOV 21, 2014 - CHA vs. ORL","H","L","-5","3","2","0:01","0","26","21.5","5.5","2","Harkless, Maurice","203090","2.2","1","2","kemba walker","202689"
"3252","21400107","NOV 11, 2014 - CHA @ POR","A","L","-2","2","1","7:09","9.4","4","5.1","20.1","2","Aldridge, LaMarcus","200746","7.7","1","2","kemba walker","202689"
"3873","21400600","JAN 17, 2015 - CHA vs. IND","H","W","9","6","2","9:48","24","0","0.5","2.9","2","Sloan, Donald","202388","4","1","2","lance stephenson","202362"
"4063","21400140","NOV 15, 2014 - CHA @ GSW","A","L","-25","3","1","7:31","12.1","12","12","3.1","2","Green, Draymond","203110","2.4","1","2","lance stephenson","202362"
"5222","21400271","DEC 03, 2014 - UTA vs. TOR","H","L","-19","7","3","9:20","18.7","5","4.4","14.7","2","Johnson, Amir","101161","6.1","1","2","gordon hayward","202330"
"5338","21400134","NOV 15, 2014 - UTA @ TOR","A","L","-18","7","4","8:07","18.4","1","3.6","4.1","2","Patterson, Patrick","202335","2.1","1","2","gordon hayward","202330"
"5451","21400037","NOV 01, 2014 - UTA vs. PHX","H","W","27","9","3","8:18","11","0","0.8","24.8","3","Morris, Marcus","202694","4.5","1","3","gordon hayward","202330"
"5908","21400740","FEB 04, 2015 - UTA vs. MEM","H","L","-10","2","1","9:49","13.5","2","4.5","4.2","2","Gasol, Marc","201188","1.7","1","2","enes kanter","202683"
"6395","21400066","NOV 05, 2014 - UTA vs. CLE","H","W","2","3","1","6:13","14","0","0.8","15.7","2","Varejao, Anderson","2760","10.4","1","2","enes kanter","202683"
"6541","21400780","FEB 09, 2015 - UTA @ NOP","A","W","4","3","1","5:40","5.8","6","9.6","7.2","2","Withey, Jeff","203481","1.7","1","2","derrick favors","202324"
"6724","21400542","JAN 09, 2015 - UTA @ OKC","A","L","-5","6","2","11:48","12.5","0","1","17.8","2","Perkins, Kendrick","2570","4.3","1","2","derrick favors","202324"
"7157","21400780","FEB 09, 2015 - UTA @ NOP","A","W","4","4","2","9:06","1.2","1","2.1","25.3","3","Douglas, Toney","201962","5.5","1","3","dante exum","203957"
"7690","21400851","FEB 25, 2015 - UTA vs. LAL","H","L","-3","6","4","10:07","6.4","4","4.1","26.3","3","Hill, Jordan","201941","4.4","1","3","trey burke","203504"
"8068","21400450","DEC 27, 2014 - UTA vs. PHI","H","W","17","18","4","2:02","7.7","0","0.8","23.6","3","Covington, Robert","203496","7.1","1","3","trey burke","203504"
"8352","21400080","NOV 07, 2014 - UTA vs. DAL","H","L","-23","10","3","8:14","10.8","0","0.8","22.6","3","Nelson, Jameer","2749","1.1","1","3","trey burke","203504"
"8495","21400690","JAN 28, 2015 - UTA vs. LAC","H","L","-5","5","4","10:26","2","0","0.2","1.7","2","Hawes, Spencer","201150","0.7","1","2","rudy gobert","203497"
"8638","21400182","NOV 21, 2014 - UTA @ GSW","A","L","-13","3","2","8:36","17.1","0","0.7","2.3","2","Barnes, Harrison","203084","3.5","1","2","rudy gobert","203497"
"8782","21400748","FEB 06, 2015 - LAL @ ORL","A","L","-6","11","4","10:49","10","0","2.3","6.5","2","Gordon, Aaron","203932","4.2","1","2","carlos boozer","2430"
"9059","21400339","DEC 12, 2014 - LAL @ SAS","A","W","2","11","4","4:06","0","0","1.1","4.7","2","Duncan, Tim","1495","1.3","1","2","carlos boozer","2430"
"9126","21400248","NOV 30, 2014 - LAL vs. TOR","H","W","7","13","3","6:47","19.7","0","0.4","3.2","2","Lowry, Kyle","200768","3.3","1","2","carlos boozer","2430"
"9144","21400180","NOV 21, 2014 - LAL @ DAL","A","L","-34","1","1","11:30","12.3","0","2.7","17.6","2","Chandler, Tyson","2199","4.4","1","2","carlos boozer","2430"
"9339","21400868","FEB 27, 2015 - LAL vs. MIL","H","W","8","2","1","0:38","0","2","2.4","4","2","Henson, John","203089","1.4","1","2","jeremy lin","202391"
"9543","21400494","JAN 02, 2015 - LAL vs. MEM","H","L","-3","13","4","5:49","11.5","0","2.1","24.7","3","Conley, Mike","201144","4.6","1","3","jeremy lin","202391"
"9564","21400439","DEC 26, 2014 - LAL @ DAL","A","L","-4","3","2","5:08","5.1","1","2","25.2","3","Harris, Devin","2734","4.5","1","3","jeremy lin","202391"
"10170","21400234","NOV 28, 2014 - LAL vs. MIN","H","L","-1","16","4","2:46","8.8","3","7.5","7.1","2","Wiggins, Andrew","203952","1.6","1","2","kobe bryant","977"
"10435","21400056","NOV 04, 2014 - LAL vs. PHX","H","L","-6","34","4","2:25","7.1","15","13.9","18.2","2","Morris, Marcus","202694","3.1","1","2","kobe bryant","977"
"10806","21400155","NOV 18, 2014 - LAL @ ATL","A","W","5","3","2","1:35","7.4","0","0.7","4.7","2","Sefolosha, Thabo","200757","2.6","1","2","ed davis","202334"
"10854","21400026","OCT 31, 2014 - LAL vs. LAC","H","L","-7","4","2","2:12","15.6","0","0.9","2.2","2","Griffin, Blake","201933","1.5","1","2","ed davis","202334"
"10937","21400471","DEC 30, 2014 - LAL @ DEN","A","W","8","1","1","11:23","5.5","0","1.1","22.1","3","Mozgov, Timofey","202389","11.1","1","3","ronnie price","101179"
"12186","21400597","JAN 16, 2015 - LAL @ UTA","A","L","-9","5","1","6:16","7.3","4","4.4","10.8","2","Favors, Derrick","202324","3.8","1","2","jordan hill","201941"
"12562","21400097","NOV 09, 2014 - LAL vs. CHA","H","W","15","7","2","2:36","7.1","0","0.9","19.9","2","Jefferson, Al","2744","6.3","1","2","jordan hill","201941"
"13466","21400679","JAN 27, 2015 - GSW vs. CHI","H","L","-2","4","2","6:12","15","0","0.8","25.9","3","Noah, Joakim","201149","6.6","1","3","harrison barnes","203084"
"14140","21400838","FEB 24, 2015 - GSW @ WAS","A","W","7","2","1","9:27","16.1","9","7.8","25.5","3","Pierce, Paul","1718","5.7","1","3","stephen curry","201939"
"14426","21400593","JAN 16, 2015 - GSW @ OKC","A","L","-12","13","4","2:38","15.8","10","7.3","1.7","2","Ibaka, Serge","201586","1.9","1","2","stephen curry","201939"
"15262","21400715","JAN 31, 2015 - GSW vs. PHX","H","W","19","12","3","5:50","17.2","4","4","14","2","Dragic, Goran","201609","2.3","1","2","klay thompson","202691"
"15282","21400679","JAN 27, 2015 - GSW vs. CHI","H","L","-2","5","1","8:01","20","0","0.9","4.6","2","Snell, Tony","203503","3","1","2","klay thompson","202691"
"15461","21400533","JAN 07, 2015 - GSW vs. IND","H","W","15","1","1","9:59","17.2","1","1.7","4","2","Hill, Solomon","203524","1.8","1","2","klay thompson","202691"
"15560","21400426","DEC 23, 2014 - GSW @ LAL","A","L","-10","3","1","1:52","11","4","3.5","18.7","2","Boozer, Carlos","2430","4.4","1","2","klay thompson","202691"
"15651","21400340","DEC 13, 2014 - GSW @ DAL","A","W","7","10","2","3:15","15.5","0","0.7","22.6","3","Jefferson, Richard","2210","4.4","1","3","klay thompson","202691"
"15976","21400038","NOV 01, 2014 - GSW vs. LAL","H","W","23","15","4","11:46","10","1","4.3","12.8","2","Clarkson, Jordan","203903","2.8","1","2","klay thompson","202691"
"16192","21400533","JAN 07, 2015 - GSW vs. IND","H","W","15","5","2","1:50","8","0","2.8","19.9","2","West, David","2561","4.3","1","2","marreese speights","201578"
"16211","21400493","JAN 02, 2015 - GSW vs. TOR","H","W","21","4","1","7:17","9.1","2","2","19.8","2","Valanciunas, Jonas","202685","6.1","1","2","marreese speights","201578"
"16482","21400014","OCT 29, 2014 - GSW @ SAC","A","W","18","4","2","10:12","9.4","0","0.6","4.3","2","Evans, Reggie","2501","8.5","1","2","marreese speights","201578"
"16830","21400703","JAN 30, 2015 - GSW @ UTA","A","L","-10","3","4","9:56","24","0","0.8","1","2","Gobert, Rudy","203497","1.2","1","2","andrew bogut","101106"
"17043","21400814","FEB 20, 2015 - GSW vs. SAS","H","W","11","5","3","0:06","5","0","1","24.7","3","Ginobili, Manu","1938","9.3","1","3","andre iguodala","2738"
"17147","21400518","JAN 05, 2015 - GSW vs. OKC","H","W","26","6","3","2:04","3.1","0","2.2","24.9","3","Jackson, Reggie","202704","1.7","1","3","andre iguodala","2738"
"17192","21400365","DEC 16, 2014 - GSW @ MEM","A","L","-7","8","4","8:38","17.3","6","4.8","24.3","3","Leuer, Jon","202720","4.9","1","3","andre iguodala","2738"
"17510","21400636","JAN 21, 2015 - GSW vs. HOU","H","W","13","2","1","7:29","15.4","0","0.1","3.1","2","Howard, Dwight","2730","2.7","1","2","draymond green","203110"
"17641","21400382","DEC 18, 2014 - GSW vs. OKC","H","W","5","14","4","2:03","23.4","0","1.2","2","2","Jackson, Reggie","202704","2.7","1","2","draymond green","203110"
"18245","21400449","DEC 27, 2014 - ATL @ MIL","A","W","5","12","3","6:33","15.4","2","1.9","3","2","Dudley, Jared","201162","4.3","1","2","al horford","201143"
"18258","21400434","DEC 26, 2014 - ATL vs. MIL","H","L","-30","5","2","1:55","24","1","4","3.7","2","Antetokounmpo, Giannis","203507","2.8","1","2","al horford","201143"
"18634","21400592","JAN 16, 2015 - ATL @ TOR","A","W","21","3","3","0:41","6.2","4","4.7","1.8","2","Patterson, Patrick","202335","0.9","1","2","thabo sefolosha","200757"
"19192","21400225","NOV 28, 2014 - ATL vs. NOP","H","W","9","8","4","11:30","17","6","5.2","1.4","2","Withey, Jeff","203481","0.8","1","2","dennis schroder","203471"
"19252","21400071","NOV 07, 2014 - ATL @ CHA","A","L","-3","3","3","0:02","0","4","3.8","4.1","2","Zeller, Cody","203469","2.9","1","2","dennis schroder","203471"
"19271","21400892","MAR 03, 2015 - ATL vs. HOU","H","W","8","12","3","5:20","11.6","1","4","4.3","2","Smith, Josh","2746","0.5","1","2","paul millsap","200794"
"19392","21400749","FEB 06, 2015 - ATL vs. GSW","H","W","8","3","1","8:57","12.1","0","0.6","7.2","2","Bogut, Andrew","101106","5.3","1","2","paul millsap","200794"
"20391","21400215","NOV 26, 2014 - ATL vs. TOR","H","L","-11","5","2","6:21","5.5","0","0.7","26.8","3","Johnson, James","201949","5.9","1","3","kyle korver","2594"
"21565","21400558","JAN 11, 2015 - ATL vs. WAS","H","W","31","12","4","6:00","16.9","8","7.5","6.3","2","Butler, Rasual","2446","2.1","1","2","jeff teague","201952"
"21617","21400501","JAN 03, 2015 - ATL @ POR","A","W","8","16","4","1:05","8","21","16","4.8","2","Blake, Steve","2581","2.5","1","2","jeff teague","201952"
"21769","21400267","DEC 03, 2014 - ATL @ MIA","A","W","10","9","4","6:53","8","1","5","24.2","3","Wade, Dwyane","2548","6.2","1","3","jeff teague","201952"
"21969","21400008","OCT 29, 2014 - ATL @ TOR","A","L","-7","11","4","3:55","18.5","7","5.1","3.7","2","Valanciunas, Jonas","202685","4.3","1","2","jeff teague","201952"
"21970","21400008","OCT 29, 2014 - ATL @ TOR","A","L","-7","12","4","2:09","18","5","4","3.7","2","Patterson, Patrick","202335","3.3","1","2","jeff teague","201952"
"22225","21400413","DEC 22, 2014 - ATL @ DAL","A","W","3","6","2","2:46","13.8","0","0.6","1.8","2","Rondo, Rajon","200765","4.8","1","2","demarre carroll","201960"
"22305","21400295","DEC 07, 2014 - ATL vs. DEN","H","W","12","10","3","8:58","16.6","0","0.8","2.4","2","Chandler, Wilson","201163","8.4","1","2","demarre carroll","201960"
"22712","21400427","DEC 25, 2014 - WAS @ NYK","A","W","11","1","1","11:22","12","0","0.8","1.7","2","Dalembert, Samuel","2223","0.9","1","2","marcin gortat","101162"
"22850","21400236","NOV 29, 2014 - WAS vs. NOP","H","W","3","11","3","7:23","5","3","7.8","7.6","2","Asik, Omer","201600","2","1","2","marcin gortat","101162"
"22962","21400031","NOV 01, 2014 - WAS vs. MIL","H","W","11","1","1","7:50","14.6","1","1.9","9.7","2","Sanders, Larry","202336","3.7","1","2","marcin gortat","101162"
"22996","21400007","OCT 29, 2014 - WAS @ MIA","A","L","-12","8","2","0:35","16","0","0.7","2.7","2","Andersen, Chris","2365","1.7","1","2","marcin gortat","101162"
"23152","21400470","DEC 30, 2014 - WAS @ DAL","A","L","-27","3","4","1:09","18.1","0","1","25.6","3","Powell, Dwight","203939","6.9","1","3","otto porter","203490"
"23390","21400605","JAN 17, 2015 - WAS @ BKN","A","W","9","3","2","10:21","4.6","0","0.8","19.5","2","Teletovic, Mirza","203141","5.4","1","2","kris humphries","2743"
"23449","21400499","JAN 03, 2015 - WAS @ SAS","A","L","-9","2","2","10:28","12.6","1","3","15","2","Splitter, Tiago","201168","4.7","1","2","kris humphries","2743"
"23496","21400427","DEC 25, 2014 - WAS @ NYK","A","W","11","8","3","4:49","16.9","1","1.6","18.7","2","Anthony, Carmelo","2546","6.3","1","2","kris humphries","2743"
"24718","21400605","JAN 17, 2015 - WAS @ BKN","A","W","9","5","4","8:10","6","3","6.5","9","2","Lopez, Brook","201572","2.1","1","2","kevin seraphin","202338"
"24728","21400569","JAN 13, 2015 - WAS vs. SAS","H","W","8","1","2","8:45","12.2","1","0.8","16.7","2","Green, Danny","201980","8.7","1","2","kevin seraphin","202338"
"24756","21400499","JAN 03, 2015 - WAS @ SAS","A","L","-9","3","2","6:50","18.7","0","0.6","3.3","2","Mills, Patty","201988","1.7","1","2","kevin seraphin","202338"
"24770","21400470","DEC 30, 2014 - WAS @ DAL","A","L","-27","5","4","5:25","14.3","0","0","0.8","2","Felton, Raymond","101109","3.5","1","2","kevin seraphin","202338"
"25319","21400211","NOV 26, 2014 - WAS @ CLE","A","L","-26","5","3","6:14","9.4","2","5.2","14.3","2","Love, Kevin","201567","3.2","1","2","paul pierce","1718"
"25612","21400558","JAN 11, 2015 - WAS @ ATL","A","L","-31","2","2","10:34","10.3","2","2","14.6","2","Korver, Kyle","2594","1.5","1","2","rasual butler","2446"
"25814","21400211","NOV 26, 2014 - WAS @ CLE","A","L","-26","2","1","1:09","12","0","0.7","22.5","3","Cherry, Will","203805","3.5","1","3","rasual butler","2446"
"25895","21400848","FEB 25, 2015 - WAS @ MIN","A","L","-20","3","1","10:35","18","0","0.8","4.4","2","Wiggins, Andrew","203952","1","1","2","nene hilario","2403"
"26642","21400612","JAN 19, 2015 - WAS vs. PHI","H","W","35","4","1","1:36","14","8","8.6","13.3","2","Drew, Larry","203580","5","1","2","john wall","202322"
"26698","21400569","JAN 13, 2015 - WAS vs. SAS","H","W","8","9","3","11:08","14.6","8","7.6","6","2","Parker, Tony","2225","0.7","1","2","john wall","202322"
"26726","21400543","JAN 09, 2015 - WAS vs. CHI","H","W","16","11","3","4:38","8.1","3","3.5","10.4","2","Rose, Derrick","201565","3.6","1","2","john wall","202322"
"27037","21400190","NOV 22, 2014 - WAS @ MIL","A","W","11","11","3","5:22","7.4","15","14.3","17.1","2","Pachulia, Zaza","2585","7.1","1","2","john wall","202322"
"27403","21400380","DEC 18, 2014 - NOP @ HOU","A","W","9","2","1","6:43","12.4","0","1","0.4","2","Motiejunas, Donatas","202700","2.8","1","2","omer asik","201600"
"27514","21400001","OCT 28, 2014 - NOP vs. ORL","H","W","17","3","1","7:15","11.5","0","0.6","0.8","2","Harris, Tobias","202699","2.6","1","2","omer asik","201600"
"28090","21400722","FEB 02, 2015 - NOP vs. ATL","H","W","15","10","4","0:08","3.3","0","1","26.9","3","Schroder, Dennis","203471","5.1","1","3","ryan anderson","201583"
"28402","21400336","DEC 12, 2014 - NOP vs. CLE","H","W","5","14","4","8:39","8.5","1","2.9","22.9","3","Irving, Kyrie","202681","3.7","1","3","ryan anderson","201583"
"28772","21400817","FEB 21, 2015 - NOP @ MIA","A","W","14","3","2","3:42","9","9","10","21.5","2","Chalmers, Mario","201596","5.3","1","2","tyreke evans","201936"
